API v2.0.0
Time,P4,Fz,Pz,P3,PO8,PO7,Oz,Trial,Num_Sequences,Sequence,Tag,Label,Flash_Event
4.302538,-660.695000,-87.135954,-657.399258,-810.215611,-571.497938,-551.552297,-913.521809,0,6,0,0,0,0
4.306516,-650.461000,-70.896100,-645.966806,-802.079094,-554.379601,-547.614992,-898.195326,0,6,0,0,0,0
4.310509,-658.588000,-76.020173,-656.490709,-804.213284,-559.812730,-551.544195,-933.282531,0,6,0,0,0,0
4.314495,-656.180000,-85.023296,-655.281161,-807.198813,-559.499963,-555.133047,-907.209462,0,6,0,0,0,0
4.318488,-665.210000,-84.143637,-661.015419,-806.640317,-569.427920,-557.566510,-924.327524,0,6,0,0,0,0
4.322487,-669.123000,-82.351076,-664.329193,-809.654396,-564.959988,-566.576834,-933.033449,0,6,0,0,0,0
4.326460,-654.073000,-75.709271,-650.477645,-803.293970,-545.420203,-561.121797,-894.018822,0,6,0,0,0,0
4.330474,-671.531000,-77.852344,-661.943386,-810.564193,-582.034619,-565.086880,-924.058251,0,6,0,0,0,0
4.334592,-678.153000,-76.967026,-662.573127,-810.294462,-584.765472,-561.514232,-916.301475,0,6,0,0,0,0
4.338446,-671.832000,-75.450710,-663.143225,-807.868788,-572.757411,-561.789769,-922.561904,0,6,0,0,0,0
4.342437,-667.016000,-75.439393,-662.222193,-812.641284,-555.968651,-580.661334,-922.239272,0,6,0,0,0,0
4.346410,-669.424000,-73.042710,-667.626322,-815.648565,-570.050092,-577.672167,-923.748598,0,6,0,0,0,0
4.350400,-673.337000,-66.445465,-664.648225,-814.767317,-585.037895,-568.691936,-920.771768,0,6,0,0,0,0
4.354419,-671.230000,-63.737880,-665.237741,-815.057441,-573.951325,-569.883204,-918.964326,0,6,0,0,0,0
4.358385,-669.725000,-58.028782,-656.841643,-814.151722,-567.956540,-572.276158,-917.159768,0,6,0,0,0,0
4.362367,-679.357000,-58.351709,-667.971708,-818.689834,-588.064705,-575.611464,-934.879830,0,6,0,0,0,0
4.366390,-676.949000,-57.144879,-661.668740,-812.086867,-587.452619,-564.807871,-928.278020,0,6,0,0,0,0
4.370347,-670.628000,-55.027977,-656.845805,-813.256879,-577.539791,-569.880890,-920.758789,0,6,0,0,0,0
4.374347,-672.434000,-59.536611,-660.449482,-814.763239,-584.434214,-574.085630,-922.864347,0,6,0,0,0,0
4.378329,-669.123000,-60.129416,-662.831128,-821.340375,-567.653859,-592.663139,-923.747156,0,6,0,0,0,0
4.382315,-658.588000,-57.101734,-657.689161,-820.393872,-546.044056,-598.019797,-917.405966,0,6,0,0,0,0
4.386318,-667.618000,-56.822660,-662.524580,-821.633219,-581.114809,-597.754676,-932.127565,0,6,0,0,0,0
4.390300,-673.337000,-64.643709,-662.850547,-822.258330,-586.235171,-597.776667,-934.551428,0,6,0,0,0,0
4.394279,-675.143000,-68.852051,-663.757708,-822.266487,-580.258877,-598.383297,-927.969809,0,6,0,0,0,0
4.398271,-668.521000,-66.434148,-657.435321,-812.947722,-575.432791,-591.461454,-927.638524,0,6,0,0,0,0
4.402269,-666.414000,-64.627441,-656.826386,-812.338925,-570.332601,-588.754769,-924.033734,0,6,0,0,0,0
4.406246,-670.929000,-57.130733,-657.146805,-811.760036,-586.221723,-584.274491,-922.557578,0,6,0,0,0,0
4.410235,-670.026000,-60.431831,-655.944192,-813.553801,-579.631662,-595.365195,-926.447503,0,6,0,0,0,0
4.414246,-670.628000,-62.235002,-654.149288,-812.657598,-576.342515,-594.767825,-926.749945,0,6,0,0,0,0
4.418218,-666.113000,-53.816197,-649.634288,-808.442239,-564.643859,-593.551093,-912.349537,0,6,0,0,0,0
4.422229,-673.939000,-56.537221,-655.962223,-814.470396,-569.177350,-594.180871,-933.056524,0,6,0,0,0,0
4.426196,-668.822000,-60.429002,-655.938643,-812.949082,-556.577375,-597.159621,-940.221395,0,6,0,0,0,0
4.430190,-676.046000,-64.349782,-661.065353,-815.978115,-576.971411,-595.688186,-925.877231,0,6,0,0,0,0
4.434193,-673.036000,-60.438904,-657.456127,-817.163082,-561.988651,-599.874408,-929.457503,0,6,0,0,0,0
4.438164,-683.270000,-64.967343,-663.795159,-819.306788,-584.494730,-594.816436,-946.581333,0,6,0,0,0,0
4.442152,-669.725000,-64.935514,-654.744353,-813.552441,-564.364712,-584.569704,-927.644292,0,6,0,0,0,0
4.446145,-663.705000,-64.020490,-649.023966,-805.434958,-563.133816,-581.548130,-920.126503,0,6,0,0,0,0
4.450219,-677.551000,-67.956831,-662.570353,-818.382036,-588.952576,-611.285788,-942.360122,0,6,0,0,0,0
4.454124,-676.347000,-70.356343,-660.467514,-816.279115,-566.796246,-599.587297,-930.971156,0,6,0,0,0,0
4.458114,-672.735000,-71.549026,-670.637709,-823.154532,-557.197866,-620.862232,-927.059598,0,6,0,0,0,0
4.462122,-679.357000,-66.459611,-675.761645,-823.783722,-573.996712,-614.291158,-929.188231,0,6,0,0,0,0
4.466108,-686.581000,-70.080099,-680.888354,-830.708082,-580.921393,-610.720825,-937.910020,0,6,0,0,0,0
4.470089,-684.775000,-73.679368,-680.580419,-826.804598,-578.217436,-604.117343,-931.011537,0,6,0,0,0,0
4.474082,-694.708000,-80.909733,-689.614580,-837.336879,-590.844307,-616.748927,-953.226408,0,6,0,0,0,0
4.478155,-689.591000,-79.996831,-687.793322,-833.718082,-583.033436,-610.732399,-952.003660,0,6,0,0,0,0
4.482053,-685.076000,-75.181538,-676.686838,-827.105598,-580.613669,-596.922278,-941.797061,0,6,0,0,0,0
4.486129,-675.143000,-69.752929,-665.854999,-823.165408,-564.993608,-601.381723,-923.476442,0,6,0,0,0,0
4.490039,-667.618000,-60.426173,-663.723032,-818.037532,-554.475418,-593.556880,-921.643041,0,6,0,0,0,0
4.494013,-682.066000,-68.568026,-675.174902,-823.496317,-581.494816,-597.510390,-944.179102,0,6,0,0,0,0
4.498006,-679.959000,-66.461026,-670.970612,-823.187160,-583.877601,-594.503862,-935.481830,0,6,0,0,0,0
4.502072,-679.056000,-69.461831,-666.472256,-815.692069,-585.668472,-594.200547,-937.574408,0,6,0,0,0,0
4.505991,-671.531000,-73.047661,-656.250740,-806.369226,-574.252325,-581.878065,-921.961347,0,6,0,0,0,0
4.509991,-666.113000,-71.533466,-651.431966,-805.146193,-566.439773,-574.661010,-911.750421,0,6,0,0,0,0
4.513987,-674.541000,-73.655319,-665.252999,-816.270958,-566.486841,-598.380982,-937.253218,0,6,0,0,0,0
4.518034,-668.822000,-66.134563,-661.032063,-814.147644,-559.570565,-598.958676,-929.736871,0,6,0,0,0,0
4.521950,-673.638000,-70.650270,-667.346128,-818.364363,-574.862730,-596.578454,-935.151986,0,6,0,0,0,0
4.525927,-661.297000,-65.216002,-655.903967,-806.922284,-569.705386,-579.439973,-904.837516,0,6,0,0,0,0
4.529919,-648.354000,-60.681198,-646.256709,-798.174251,-531.020952,-572.193982,-904.176388,0,6,0,0,0,0
4.533911,-656.481000,-63.703222,-649.889515,-807.499813,-533.161572,-591.715000,-930.576415,0,6,0,0,0,0
4.537895,-670.327000,-63.135173,-661.338612,-812.056958,-581.429257,-589.969186,-929.144966,0,6,0,0,0,0
4.541886,-682.367000,-79.078978,-668.884417,-817.504867,-590.476067,-605.607297,-920.215918,0,6,0,0,0,0
4.545875,-669.725000,-73.343710,-664.032354,-813.852082,-558.677651,-604.359315,-924.049598,0,6,0,0,0,0
4.549865,-677.250000,-73.961978,-672.156580,-818.081036,-559.916952,-607.086834,-936.367524,0,6,0,0,0,0
4.553868,-673.939000,-78.758880,-669.744419,-818.665363,-546.129787,-607.373945,-932.457408,0,6,0,0,0,0
4.557846,-685.678000,-78.786465,-679.086515,-824.711193,-590.195239,-608.618454,-953.482701,0,6,0,0,0,0
4.561835,-682.367000,-73.373416,-676.973967,-827.393003,-588.979472,-621.798797,-942.682755,0,6,0,0,0,0
4.565827,-672.434000,-66.143051,-666.741354,-826.449219,-562.284608,-619.661704,-931.251966,0,6,0,0,0,0
4.569812,-672.434000,-63.140124,-667.939806,-825.550297,-552.407081,-609.167213,-920.767442,0,6,0,0,0,0
4.573802,-685.979000,-67.376050,-676.091773,-835.499611,-581.516669,-626.310325,-939.105367,0,6,0,0,0,0
4.577872,-683.270000,-68.270562,-676.079289,-827.696722,-571.923332,-615.205732,-945.982218,0,6,0,0,0,0
4.581867,-679.357000,-72.465465,-672.765515,-823.184441,-567.711013,-611.892417,-936.078061,0,6,0,0,0,0
4.585768,-682.969000,-74.876294,-673.381386,-824.099677,-568.928461,-621.801112,-946.879449,0,6,0,0,0,0
4.589758,-685.979000,-77.285709,-677.589838,-826.210755,-578.224160,-624.811112,-945.995197,0,6,0,0,0,0
4.593760,-683.571000,-73.676538,-675.781063,-821.705272,-568.632504,-612.808149,-935.499136,0,6,0,0,0,0
4.597738,-679.959000,-67.962489,-669.172934,-820.190755,-565.319823,-613.693788,-933.085367,0,6,0,0,0,0
4.601752,-681.765000,-69.468197,-674.274676,-826.491363,-565.329909,-623.895380,-939.085177,0,6,0,0,0,0
4.605715,-677.852000,-65.555197,-664.968643,-820.480879,-572.192393,-619.082852,-926.485000,0,6,0,0,0,0
4.609702,-667.618000,-67.933490,-659.228838,-814.741487,-546.992443,-616.344917,-909.061612,0,6,0,0,0,0
4.613698,-663.103000,-74.529320,-660.706096,-816.518937,-531.103321,-618.726297,-918.625830,0,6,0,0,0,0
4.617691,-687.785000,-86.599026,-679.096225,-825.919272,-584.519945,-618.821204,-949.898102,0,6,0,0,0,0
4.621676,-688.989000,-79.094538,-673.109514,-816.635854,-591.111687,-596.637482,-922.943666,0,6,0,0,0,0
4.625669,-675.444000,-78.462124,-667.054838,-818.072879,-552.124572,-628.068871,-927.072578,0,6,0,0,0,0
4.629664,-670.327000,-74.246002,-663.136289,-814.753722,-546.109615,-617.854547,-921.056904,0,6,0,0,0,0
4.633641,-681.765000,-73.972587,-674.873902,-827.989565,-575.207436,-643.085306,-947.472796,0,6,0,0,0,0
4.637629,-682.367000,-76.076051,-677.573193,-829.790127,-582.394454,-652.382741,-933.696020,0,6,0,0,0,0
4.641640,-679.959000,-76.670978,-669.772160,-825.883925,-577.891221,-637.981037,-940.873871,0,6,0,0,0,0
4.645633,-672.133000,-68.844978,-659.249643,-819.556127,-568.568626,-628.955667,-917.470863,0,6,0,0,0,0
4.649631,-670.327000,-65.837807,-659.840547,-814.454082,-559.578970,-625.050769,-903.982108,0,6,0,0,0,0
4.653589,-670.628000,-61.033831,-662.238838,-813.556520,-554.492228,-629.849408,-929.445966,0,6,0,0,0,0
4.657576,-679.658000,-67.961782,-676.362258,-826.781487,-570.107246,-641.278148,-948.061816,0,6,0,0,0,0
4.661581,-675.745000,-67.352002,-668.254676,-820.171722,-565.296289,-638.564519,-932.166503,0,6,0,0,0,0
4.665566,-671.230000,-63.737880,-662.241612,-810.263193,-561.080608,-621.755973,-915.070074,0,6,0,0,0,0
4.669543,-671.832000,-66.441929,-663.742450,-812.962677,-565.873074,-624.756713,-918.967210,0,6,0,0,0,0
4.673532,-672.735000,-60.137904,-667.641580,-818.060644,-565.578798,-631.356723,-934.548544,0,6,0,0,0,0
4.677521,-674.842000,-61.043733,-669.448967,-818.969082,-574.270816,-642.459000,-925.272347,0,6,0,0,0,0
4.681521,-668.521000,-57.125075,-667.921774,-813.547003,-561.364798,-626.543037,-932.731007,0,6,0,0,0,0
4.685521,-672.735000,-62.840538,-673.933452,-820.158127,-560.490375,-636.154204,-936.046333,0,6,0,0,0,0
4.689498,-673.939000,-68.849221,-679.032420,-824.358532,-561.694375,-643.954741,-940.245912,0,6,0,0,0,0
4.693479,-676.949000,-69.156587,-677.548226,-825.271049,-576.976454,-638.868991,-939.960775,0,6,0,0,0,0
4.697482,-678.153000,-67.057368,-671.861128,-820.182598,-585.064791,-638.573778,-935.772734,0,6,0,0,0,0
4.701463,-667.317000,-61.626636,-664.920096,-815.938689,-567.643773,-637.632584,-930.328775,0,6,0,0,0,0
4.705484,-663.404000,-62.518319,-660.707483,-812.325330,-559.540307,-631.620685,-927.913565,0,6,0,0,0,0
4.709453,-658.588000,-60.705246,-657.689161,-804.812565,-549.635884,-621.707361,-912.912598,0,6,0,0,0,0
4.713495,-666.414000,-66.729490,-660.721354,-804.248631,-566.441454,-632.831630,-923.434619,0,6,0,0,0,0
4.717420,-655.879000,-62.500636,-650.485967,-803.002487,-549.620755,-635.489704,-904.811557,0,6,0,0,0,0
4.721404,-667.016000,-68.232368,-657.428386,-807.247755,-568.240730,-631.934417,-921.340598,0,6,0,0,0,0
4.725395,-667.919000,-62.228636,-655.335256,-809.648958,-571.238963,-636.135685,-928.833871,0,6,0,0,0,0
4.729399,-671.230000,-69.443441,-661.043160,-816.555644,-581.733619,-647.842278,-932.743986,0,6,0,0,0,0
4.733617,-673.939000,-73.353612,-667.047902,-824.957813,-587.735128,-664.044195,-945.038837,0,6,0,0,0,0
4.737385,-667.919000,-70.636831,-654.436417,-814.742846,-582.313766,-648.129389,-933.626796,0,6,0,0,0,0
4.741350,-666.113000,-70.032002,-654.128482,-813.236487,-571.827515,-649.621658,-913.547768,0,6,0,0,0,0
4.745447,-667.317000,-67.932783,-656.530934,-809.945879,-568.242411,-639.131797,-913.853095,0,6,0,0,0,0
4.749340,-675.444000,-73.957734,-670.050967,-812.679350,-574.274178,-638.563361,-938.455775,0,6,0,0,0,0
4.753319,-667.618000,-72.437880,-659.828063,-806.351553,-569.142049,-629.837834,-918.048347,0,6,0,0,0,0
4.757321,-662.802000,-69.123344,-656.809741,-804.831598,-558.040350,-635.516324,-925.813775,0,6,0,0,0,0
4.761298,-681.163000,-75.472636,-667.980030,-816.600507,-592.564576,-638.285510,-959.452225,0,6,0,0,0,0
4.765291,-674.541000,-74.856490,-665.852225,-816.870239,-581.153472,-648.454695,-943.244374,0,6,0,0,0,0
4.769279,-667.919000,-73.039173,-658.331386,-810.847520,-567.946454,-633.437102,-929.732544,0,6,0,0,0,0
4.773271,-669.424000,-75.745344,-663.731354,-809.056474,-572.444644,-632.843204,-932.435775,0,6,0,0,0,0
4.777253,-672.735000,-73.651075,-670.038483,-813.566036,-572.463135,-642.151056,-936.645449,0,6,0,0,0,0
4.781276,-672.434000,-69.746563,-669.437871,-815.062879,-577.549877,-643.049426,-936.044891,0,6,0,0,0,0
4.785246,-671.832000,-70.946319,-668.835871,-812.063755,-573.356049,-639.449000,-924.059694,0,6,0,0,0,0
4.789246,-665.812000,-72.433636,-662.516258,-809.040160,-552.968737,-636.427426,-912.048537,0,6,0,0,0,0
4.793222,-665.812000,-76.037149,-661.317806,-810.538363,-561.948307,-634.028685,-919.537483,0,6,0,0,0,0
4.797211,-680.260000,-76.071099,-670.672386,-813.300383,-588.668386,-630.785973,-946.566912,0,6,0,0,0,0
4.801192,-674.541000,-74.556197,-666.751063,-815.671677,-576.963006,-634.961778,-931.262061,0,6,0,0,0,0
4.805179,-662.501000,-72.425856,-655.909515,-812.620892,-544.569314,-643.311074,-919.222061,0,6,0,0,0,0
4.809176,-649.859000,-68.792637,-650.458226,-805.971702,-524.145020,-636.965769,-915.866354,0,6,0,0,0,0
4.813298,-663.705000,-71.227515,-664.903452,-816.222016,-579.895680,-660.106889,-933.906163,0,6,0,0,0,0
4.817157,-673.036000,-72.750905,-663.448386,-815.065598,-588.927361,-647.549380,-919.572095,0,6,0,0,0,0
4.821139,-671.531000,-77.251758,-672.130226,-816.856644,-584.728490,-652.640917,-942.930395,0,6,0,0,0,0
4.825126,-673.638000,-69.749392,-671.840322,-812.371553,-587.733447,-646.052482,-957.618824,0,6,0,0,0,0
4.829136,-656.481000,-61.000588,-653.784483,-803.604487,-558.005049,-632.793435,-922.787912,0,6,0,0,0,0
4.833121,-670.026000,-61.332709,-671.823678,-818.048408,-568.856178,-663.429463,-947.416551,0,6,0,0,0,0
4.837126,-672.133000,-64.040294,-669.436483,-810.267272,-577.248877,-647.845750,-933.347428,0,6,0,0,0,0
4.841100,-667.317000,-64.629563,-666.118548,-811.743722,-570.038325,-642.729908,-921.042483,0,6,0,0,0,0
4.845115,-662.802000,-67.021295,-664.899291,-809.925487,-558.040350,-645.411130,-918.624388,0,6,0,0,0,0
4.849084,-679.658000,-69.463246,-677.860322,-821.987239,-591.957533,-650.873111,-951.956068,0,6,0,0,0,0
4.853052,-688.086000,-72.185684,-685.988709,-825.021710,-604.575999,-657.502056,-956.489816,0,6,0,0,0,0
4.857044,-672.434000,-61.638660,-676.928194,-820.456408,-583.835576,-654.743287,-944.432510,0,6,0,0,0,0
4.861035,-672.133000,-62.238538,-675.129129,-821.653611,-585.629809,-659.839454,-942.334163,0,6,0,0,0,0
4.865022,-655.578000,-61.298758,-658.574129,-809.892859,-560.394558,-648.081935,-912.898177,0,6,0,0,0,0
4.869010,-672.133000,-70.046148,-673.331452,-813.862958,-573.058411,-657.440713,-948.924436,0,6,0,0,0,0
4.872999,-675.444000,-67.951880,-672.148258,-810.282226,-568.287798,-643.960528,-935.759755,0,6,0,0,0,0
4.877019,-672.434000,-67.043929,-667.640193,-806.972586,-573.658730,-644.548639,-926.159483,0,6,0,0,0,0
4.881010,-669.725000,-71.241661,-670.324226,-809.956755,-574.541558,-646.936963,-936.331469,0,6,0,0,0,0
4.884969,-670.026000,-68.239441,-670.325613,-812.055598,-583.522809,-642.140639,-941.125837,0,6,0,0,0,0
4.888970,-669.424000,-74.243880,-672.120517,-815.348925,-573.043282,-653.532343,-927.942408,0,6,0,0,0,0
4.892959,-678.454000,-76.066856,-676.955935,-823.779644,-588.957619,-669.758565,-943.263122,0,6,0,0,0,0
4.896943,-683.571000,-81.484148,-684.769452,-829.495925,-596.169852,-670.977611,-957.965973,0,6,0,0,0,0
4.900928,-669.725000,-71.541953,-670.623839,-817.747408,-582.323852,-650.834917,-926.146503,0,6,0,0,0,0
4.904921,-664.006000,-72.129100,-672.395162,-820.717983,-564.931411,-667.903954,-931.511143,0,6,0,0,0,0
4.908914,-662.802000,-73.327441,-672.090001,-825.806434,-569.713791,-675.095546,-934.800510,0,6,0,0,0,0
4.912988,-670.327000,-72.444246,-678.716162,-824.941500,-588.313594,-662.531093,-931.241871,0,6,0,0,0,0
4.916884,-672.434000,-73.650368,-683.220066,-827.647781,-579.645110,-664.338250,-946.529415,0,6,0,0,0,0
4.920885,-674.240000,-75.456368,-679.932646,-822.562049,-582.349067,-663.745509,-938.150449,0,6,0,0,0,0
4.924862,-676.046000,-80.865880,-677.244452,-822.869846,-579.964601,-664.352139,-934.264850,0,6,0,0,0,0
4.928916,-674.541000,-78.760295,-678.735581,-822.563408,-573.371178,-670.643046,-939.050565,0,6,0,0,0,0
4.932893,-677.551000,-80.869417,-679.348678,-824.974127,-588.054619,-667.356352,-940.562775,0,6,0,0,0,0
4.936870,-669.424000,-75.745344,-672.120517,-818.644970,-573.043282,-670.623370,-922.250809,0,6,0,0,0,0
4.940821,-662.802000,-72.126271,-669.992711,-814.719735,-568.815834,-666.999796,-929.708027,0,6,0,0,0,0
4.944873,-667.317000,-68.233075,-667.916226,-810.844801,-579.017895,-669.116056,-935.421259,0,6,0,0,0,0
4.948799,-658.889000,-63.408588,-657.091322,-806.312127,-559.814411,-664.885852,-919.803871,0,6,0,0,0,0
4.952789,-673.939000,-73.353612,-674.238613,-818.066082,-574.864411,-679.036324,-948.933089,0,6,0,0,0,0
4.956796,-670.929000,-71.845075,-673.026291,-819.550689,-579.636705,-670.029472,-944.724857,0,6,0,0,0,0
4.960765,-664.006000,-69.126173,-666.702517,-814.125892,-567.625282,-668.803481,-934.207163,0,6,0,0,0,0
4.964788,-656.782000,-65.805978,-659.478517,-810.797219,-558.306049,-654.683102,-915.300408,0,6,0,0,0,0
4.968743,-656.180000,-67.606320,-657.977678,-810.195219,-556.506773,-659.178426,-911.403272,0,6,0,0,0,0
4.972736,-661.899000,-72.424441,-664.595517,-812.917813,-561.926454,-663.997898,-933.597953,0,6,0,0,0,0
4.976738,-650.160000,-64.288954,-652.257291,-801.778094,-538.214694,-649.560315,-917.066027,0,6,0,0,0,0
4.980716,-670.929000,-69.442734,-668.831709,-815.655363,-588.616275,-664.632306,-941.429721,0,6,0,0,0,0
4.984701,-670.628000,-70.342905,-669.429548,-816.552925,-575.145239,-667.329732,-931.243313,0,6,0,0,0,0
4.988694,-649.859000,-60.384441,-651.656678,-798.181049,-553.777601,-643.562306,-893.399516,0,6,0,0,0,0
4.992688,-659.491000,-66.112636,-662.786742,-811.109094,-561.913006,-670.285333,-921.004986,0,6,0,0,0,0
4.996751,-665.812000,-65.827197,-661.617419,-808.440879,-565.240816,-661.314361,-936.312721,0,6,0,0,0,0
5.000661,-668.521000,-66.434148,-667.322548,-817.741970,-561.065479,-685.312185,-933.629680,0,6,0,0,0,0
5.004647,-654.073000,-62.796685,-655.571065,-805.391454,-544.821565,-666.366546,-897.613516,0,6,0,0,0,0
5.008636,-651.966000,-58.887929,-652.864839,-805.082297,-546.306393,-661.860805,-906.290598,0,6,0,0,0,0
5.012631,-656.782000,-55.295734,-653.785871,-804.504768,-558.605368,-668.475861,-926.384048,0,6,0,0,0,0
5.016616,-669.123000,-66.135270,-667.325322,-816.845768,-578.728662,-689.512296,-951.905592,0,6,0,0,0,0
5.020606,-662.501000,-69.422929,-657.107967,-804.530598,-572.106662,-670.296907,-918.622945,0,6,0,0,0,0
5.024593,-667.016000,-71.835880,-663.121032,-810.244160,-573.927791,-677.510491,-926.433081,0,6,0,0,0,0
5.028602,-664.307000,-67.625417,-662.209709,-812.329408,-564.933092,-678.699444,-922.525850,0,6,0,0,0,0
5.032591,-664.608000,-64.322905,-671.499098,-819.522140,-563.438178,-682.898398,-946.491919,0,6,0,0,0,0
5.036570,-664.307000,-60.118099,-663.108548,-814.426892,-569.123558,-673.002435,-928.217449,0,6,0,0,0,0
5.040560,-672.735000,-62.840538,-667.042354,-818.060644,-575.755644,-675.433583,-937.544122,0,6,0,0,0,0
5.044540,-666.414000,-67.930661,-667.612452,-818.931016,-563.148945,-686.503454,-937.513837,0,6,0,0,0,0
5.048538,-654.073000,-62.196100,-658.567194,-809.286781,-537.637909,-674.162454,-905.701578,0,6,0,0,0,0
5.052524,-656.782000,-57.698075,-659.478517,-808.999375,-555.612178,-674.472713,-915.300408,0,6,0,0,0,0
5.056508,-675.444000,-67.651587,-670.050967,-820.170363,-581.158515,-678.442426,-945.645163,0,6,0,0,0,0
5.060513,-665.210000,-63.723734,-665.210000,-814.730611,-565.237454,-673.005907,-939.005857,0,6,0,0,0,0
5.064493,-654.675000,-63.698978,-664.562227,-817.679434,-543.029013,-683.160046,-919.484122,0,6,0,0,0,0
5.068478,-663.705000,-59.816392,-669.996872,-820.416983,-568.521558,-697.587213,-928.514122,0,6,0,0,0,0
5.072485,-673.939000,-63.443953,-673.040161,-823.759251,-579.952834,-691.929555,-940.245912,0,6,0,0,0,0
5.076458,-665.210000,-68.228124,-665.809226,-816.528454,-566.434730,-670.307324,-919.235041,0,6,0,0,0,0
5.080621,-662.802000,-76.630661,-666.996581,-820.712545,-562.230816,-697.883583,-923.417313,0,6,0,0,0,0
5.084439,-665.511000,-78.138490,-666.709452,-816.829454,-561.347988,-691.597305,-934.813490,0,6,0,0,0,0
5.088422,-667.618000,-82.647832,-666.419548,-816.239689,-570.339325,-688.007296,-919.845694,0,6,0,0,0,0
5.092414,-665.812000,-83.844759,-671.205033,-818.329016,-561.948307,-699.094528,-926.726871,0,6,0,0,0,0
5.096782,-670.327000,-80.852441,-680.813453,-824.042578,-567.959902,-697.312833,-947.417993,0,6,0,0,0,0
5.100759,-654.374000,-67.602076,-665.759292,-810.786343,-533.748443,-681.059991,-911.993734,0,6,0,0,0,0
5.104732,-661.598000,-65.817295,-671.784840,-813.815375,-555.040436,-682.287139,-924.609775,0,6,0,0,0,0
5.108720,-662.200000,-63.416368,-671.188388,-812.619532,-559.234264,-688.286305,-932.700721,0,6,0,0,0,0
5.112717,-667.317000,-76.641271,-675.106937,-821.332219,-576.623343,-686.506926,-922.540272,0,6,0,0,0,0
5.116752,-652.267000,-72.101515,-665.449970,-815.571074,-546.906712,-675.954565,-915.877891,0,6,0,0,0,0
5.120694,-654.073000,-71.805466,-669.652873,-815.279591,-548.712712,-678.360250,-921.877701,0,6,0,0,0,0
5.124680,-666.414000,-76.338856,-675.402388,-820.728859,-559.257798,-686.803296,-940.808973,0,6,0,0,0,0
5.128674,-670.929000,-77.850929,-678.119711,-821.648173,-569.759178,-690.718611,-949.218225,0,6,0,0,0,0
5.132691,-671.832000,-80.855978,-678.723098,-825.847219,-562.879884,-697.618463,-941.733606,0,6,0,0,0,0
5.136645,-665.210000,-81.741295,-672.400711,-821.023062,-557.754479,-689.797092,-924.027966,0,6,0,0,0,0
5.140636,-663.404000,-78.734125,-677.485808,-828.206277,-556.247798,-701.484009,-928.213122,0,6,0,0,0,0
5.144627,-656.180000,-78.116564,-673.857164,-828.473289,-538.846952,-705.054342,-922.486912,0,6,0,0,0,0
5.148667,-664.006000,-77.234076,-677.788195,-832.403963,-558.945031,-707.183333,-938.400973,0,6,0,0,0,0
5.152618,-673.939000,-81.761807,-685.923518,-834.845950,-585.639895,-712.019009,-945.338395,0,6,0,0,0,0
5.156591,-662.802000,-76.030076,-680.179551,-829.102479,-563.428092,-706.878861,-923.417313,0,6,0,0,0,0
5.160602,-650.461000,-79.904881,-671.733519,-820.956446,-534.025909,-700.234870,-908.380292,0,6,0,0,0,0
5.164622,-667.317000,-87.752100,-675.706162,-823.130062,-565.847859,-692.503778,-931.826565,0,6,0,0,0,0
5.168581,-669.123000,-91.359857,-674.516033,-817.145408,-574.238877,-674.520167,-918.954231,0,6,0,0,0,0
5.172567,-667.317000,-83.848295,-674.807324,-823.130062,-568.242411,-709.294963,-919.844251,0,6,0,0,0,0
5.176540,-657.083000,-83.824247,-666.970227,-823.083839,-549.328160,-727.246166,-904.817326,0,6,0,0,0,0
5.180539,-668.822000,-86.854759,-675.713098,-820.739735,-572.141963,-712.898861,-931.234660,0,6,0,0,0,0
5.184519,-670.327000,-84.155661,-681.712292,-822.844016,-579.633343,-719.801027,-942.924626,0,6,0,0,0,0
5.188505,-664.006000,-85.041686,-672.395162,-819.819062,-571.217110,-715.878768,-934.806279,0,6,0,0,0,0
5.192497,-659.491000,-79.625808,-669.078614,-819.499029,-568.198705,-715.861407,-937.780225,0,6,0,0,0,0
5.196505,-658.588000,-81.725735,-668.475227,-815.299983,-560.710687,-716.457620,-924.295796,0,6,0,0,0,0
5.200484,-645.043000,-78.991272,-658.225970,-806.249591,-535.192927,-706.510731,-906.856544,0,6,0,0,0,0
5.204483,-654.073000,-79.913369,-663.660614,-809.286781,-558.889558,-714.041518,-931.763109,0,6,0,0,0,0
5.208455,-640.829000,-77.179613,-654.011970,-802.335231,-533.972117,-706.794370,-898.448734,0,6,0,0,0,0
5.212453,-655.879000,-89.526979,-662.170872,-808.396016,-568.178533,-710.450351,-929.974415,0,6,0,0,0,0
5.216437,-665.511000,-88.648735,-661.316419,-812.035206,-573.320748,-712.586287,-932.117469,0,6,0,0,0,0
5.220438,-660.394000,-84.732905,-663.989355,-815.008500,-562.516687,-715.565037,-945.273497,0,6,0,0,0,0
5.224410,-660.996000,-88.337832,-664.591355,-814.411938,-567.009834,-718.565777,-944.677266,0,6,0,0,0,0
5.228406,-655.277000,-85.621759,-657.374291,-812.887905,-555.903092,-711.347564,-923.680816,0,6,0,0,0,0
5.232400,-647.752000,-81.700272,-651.347355,-807.760029,-557.956300,-703.222879,-908.666871,0,6,0,0,0,0
5.236398,-669.424000,-84.153539,-667.626322,-823.139578,-584.417404,-719.197870,-953.404824,0,6,0,0,0,0
5.240371,-655.879000,-79.617320,-662.170872,-820.381636,-566.681938,-724.842796,-937.463361,0,6,0,0,0,0
